ACC_YEAR,SGG_CD,SGG_NM,BJDONG_CD,BJDONG_NM,LAND_GBN,LAND_GBN_NM,BONBEON,BUBEON,BLDG_NM,DEAL_YMD,OBJ_AMT,BLDG_AREA,TOT_AREA,FLOOR,RIGHT_GBN,CNTL_YMD,BUILD_YEAR,HOUSE_TYPE,REQ_GBN,RDEALER_LAWDNM
2024,11140,중구,16200,신당동,1,대지,0844,0000,남산타운,2024-02-07,101000,59.94,0.0,8.0,,,2002,아파트,중개거래,서울 중구
2024,11200,성동구,10900,금호동1가,1,대지,0001,0155,(1-155),2024-02-07,21200,58.32,18.51,-1.0,,,1999,연립다세대,중개거래,서울 성동구
2024,11650,서초구,10800,서초동,1,대지,1311,0010,서초푸르지오써밋,2024-02-07,212000,59.62,0.0,22.0,,,2017,아파트,중개거래,서울 서초구
2024,11170,용산구,11400,신창동,1,대지,0056,0014,뉴젠꿈애휴,2024-02-07,59800,23.68,16.53,3.0,,,2023,연립다세대,중개거래,서울 용산구
2024,11545,금천구,10100,가산동,1,대지,0238,0084,(238-84),2024-02-07,20000,55.38,22.47,4.0,,,2003,연립다세대,중개거래,서울 금천구
2024,11380,은평구,10300,불광동,1,대지,0170,0120,정우하이츠빌라(170-120),2024-02-07,21000,42.06,32.0,3.0,,,1989,연립다세대,중개거래,서울 은평구
2024,11200,성동구,10700,행당동,1,대지,0347,0000,대림e-편한세상,2024-02-07,110000,84.87,0.0,7.0,,,2000,아파트,중개거래,서울 성동구
2024,11440,마포구,12000,서교동,1,대지,0347,0002,(347-2),2024-02-07,29500,36.74,39.0,-1.0,,,1991,연립다세대,중개거래,서울 마포구
2024,11440,마포구,10400,도화동,1,대지,0536,0000,정우상가맨션,2024-02-07,99000,126.07,0.0,15.0,,,1983,아파트,중개거래,서울 마포구
2024,11620,관악구,10200,신림동,1,대지,1678,0038,동부에이스빌,2024-02-07,24600,41.46,27.18,3.0,,,2012,연립다세대,중개거래,서울 구로구
2024,11170,용산구,12300,신계동,1,대지,0007,0003,DK밸리뷰시티,2024-02-07,57000,27.35,19.0,3.0,,,2019,연립다세대,중개거래,서울 용산구
2024,11215,광진구,10100,중곡동,1,대지,0613,0006,샤인빌15차,2024-02-07,37500,42.59,26.55,2.0,,,2016,연립다세대,중개거래,서울 광진구
2024,11440,마포구,10800,대흥동,1,대지,0660,0000,마포태영,2024-02-07,128500,84.77,0.0,2.0,,,1999,아파트,중개거래,서울 마포구
2024,11260,중랑구,10500,망우동,1,대지,0459,0004,(459-4),2024-02-07,25500,29.84,21.0,5.0,,,2018,연립다세대,중개거래,서울 중랑구
2024,11350,노원구,10200,월계동,1,대지,0944,0000,풍림아이원,2024-02-07,63000,59.15,0.0,1.0,,,2005,아파트,중개거래,서울 노원구
2024,11500,강서구,10300,화곡동,1,대지,0056,0074,까치빌라(56-74),2024-02-07,13800,36.54,23.14,3.0,,,1991,연립다세대,중개거래,서울 강서구
2024,11410,서대문구,12000,남가좌동,1,대지,0377,0000,DMC래미안클라시스,2024-02-07,105000,114.88,0.0,16.0,,,2000,아파트,중개거래,서울 서대문구
2024,11470,양천구,10300,신월동,1,대지,0234,0015,유진소르베(234-15),2024-02-07,19000,34.36,19.0,3.0,,,2012,연립다세대,중개거래,서울 양천구
2024,11290,성북구,13700,상월곡동,1,대지,0101,0000,동아에코빌,2024-02-07,58500,59.95,0.0,8.0,,,2003,아파트,중개거래,서울 성북구
2024,11305,강북구,10300,수유동,1,대지,0441,0014,가온리치빌(비동),2024-02-07,25000,29.27,20.36,4.0,,,2023,연립다세대,직거래,
2024,11440,마포구,12500,성산동,1,대지,0446,0000,성산시영(대우),2024-02-07,89500,50.03,0.0,9.0,,,1986,아파트,중개거래,서울 마포구
2024,11650,서초구,10800,서초동,1,대지,1671,0005,대림서초리시온,2024-02-07,83900,78.58,0.0,13.0,,,2003,아파트,직거래,
2024,11500,강서구,10300,화곡동,1,대지,1067,0013,DH팰리스102동,2024-02-07,21100,27.9,15.0,6.0,,,2018,연립다세대,중개거래,서울 강서구
2024,11500,강서구,10300,화곡동,1,대지,1159,0000,"우장산아이파크,이편한세상",2024-02-07,116000,84.97,0.0,15.0,,,2008,아파트,중개거래,서울 강서구
2024,11440,마포구,10900,염리동,1,대지,0521,0000,마포자이,2024-02-07,175000,84.69,0.0,6.0,,,2003,아파트,중개거래,서울 마포구
2024,11230,동대문구,11000,이문동,1,대지,0087,0113,(87-113),2024-02-07,59990,39.6,21.0,3.0,,,2001,연립다세대,중개거래,서울 동대문구
2024,11710,송파구,10800,문정동,1,대지,0150,0000,올림픽훼밀리타운,2024-02-07,164000,84.75,0.0,11.0,,,1988,아파트,중개거래,서울 송파구
2024,11500,강서구,10300,화곡동,1,대지,1047,0033,남광아트빌,2024-02-07,26000,39.83,24.0,6.0,,,2012,연립다세대,중개거래,서울 강서구
2024,11680,강남구,10800,논현동,1,대지,0156,0022,MODUGAL,2024-02-07,31120,19.85,16.0,5.0,,,2019,연립다세대,중개거래,서울 서초구
2024,11320,도봉구,10600,방학동,1,대지,0681,0027,주원리치빌,2024-02-07,22400,53.82,31.81,2.0,,,2009,연립다세대,중개거래,서울 도봉구
2024,11290,성북구,13600,하월곡동,1,대지,0230,0000,동일하이빌뉴시티,2024-02-07,118000,126.6,0.0,28.0,,,2011,아파트,중개거래,서울 성북구
2024,11500,강서구,10400,가양동,1,대지,1475,0000,강변,2024-02-07,66500,49.5,0.0,3.0,,,1992,아파트,중개거래,서울 강서구
2024,11230,동대문구,10100,신설동,1,대지,0100,0026,포레스트힐시티,2024-02-07,17000,18.57,29.42,6.0,,,2018,오피스텔,중개거래,서울 성동구
2024,11560,영등포구,11700,당산동,1,대지,0171,0019,드림시드,2024-02-07,71500,82.17,0.0,12.0,,,2005,아파트,중개거래,서울 영등포구
2024,11500,강서구,10300,화곡동,1,대지,1165,0000,강서힐스테이트,2024-02-07,124000,84.99,0.0,5.0,,,2015,아파트,중개거래,서울 강서구
2024,11710,송파구,10900,장지동,1,대지,0894,0000,위례아이파크,2024-02-07,189000,114.84,0.0,8.0,,,2015,아파트,중개거래,서울 송파구
2024,11500,강서구,10200,등촌동,1,대지,0631,0000,등촌동두산위브센티움,2024-02-07,25000,43.11,58.46,12.0,,,2004,오피스텔,중개거래,서울 강서구
2024,11680,강남구,10100,역삼동,1,대지,0755,0004,e-편한세상,2024-02-07,239000,84.68,0.0,10.0,,,2005,아파트,중개거래,경기 남양주시
2024,11440,마포구,12700,상암동,1,대지,1743,0000,상암월드컵파크12단지,2024-02-07,86000,59.73,0.0,5.0,,,2010,아파트,중개거래,서울 마포구
2024,11305,강북구,10100,미아동,1,대지,1369,0000,꿈의숲해링턴플레이스,2024-02-07,60000,49.48,0.0,4.0,,,2019,아파트,중개거래,서울 강북구
2024,11500,강서구,10300,화곡동,1,대지,1165,0000,강서힐스테이트,2024-02-07,94000,59.99,0.0,11.0,,,2015,아파트,중개거래,서울 강서구
2024,11740,강동구,10900,천호동,1,대지,0425,0003,천호역 한강 푸르지오시티,2024-02-07,16900,25.24,35.91,10.0,,,2015,오피스텔,중개거래,서울 강동구
2024,11260,중랑구,10300,중화동,1,대지,0330,0022,동원데쟈뷰,2024-02-07,30000,28.54,17.0,4.0,,,2018,연립다세대,중개거래,서울 중랑구
2024,11680,강남구,10300,개포동,1,대지,0185,0000,개포주공6단지,2024-02-07,185000,60.13,0.0,14.0,,,1983,아파트,중개거래,서울 강남구
2024,11380,은평구,10800,역촌동,1,대지,0060,0009,우미빌라,2024-02-07,19700,39.84,23.0,2.0,,,2010,연립다세대,중개거래,서울 은평구
2024,11320,도봉구,10700,창동,1,대지,0360,0001,들꽃향기마을,2024-02-07,32000,56.26,34.0,5.0,,,2015,연립다세대,직거래,
2024,11545,금천구,10200,독산동,1,대지,1155,0000,금천롯데캐슬골드파크3차,2024-02-07,82200,59.97,0.0,22.0,,,2018,아파트,중개거래,서울 금천구
2024,11680,강남구,11500,수서동,1,대지,0736,0000,신동아,2024-02-07,120000,49.96,0.0,9.0,,,1992,아파트,중개거래,서울 강남구
2024,11215,광진구,10500,자양동,1,대지,0651,0031,대원빌13차,2024-02-07,40300,29.0,19.0,5.0,,,2017,연립다세대,중개거래,서울 광진구
2024,11680,강남구,10300,개포동,1,대지,0185,0000,개포주공6단지,2024-02-07,256500,83.21,0.0,10.0,,,1983,아파트,중개거래,서울 강남구
2024,11440,마포구,11100,신수동,1,대지,0462,0000,신촌숲아이파크,2024-02-07,182000,84.9,0.0,28.0,,,2019,아파트,중개거래,서울 마포구
2024,11440,마포구,12500,성산동,1,대지,0003,0039,동양하우징,2024-02-07,44500,40.43,24.79,3.0,,,2017,연립다세대,중개거래,서울 마포구
2024,11290,성북구,13400,길음동,1,대지,1281,0000,길음뉴타운4단지(e편한세상),2024-02-07,70000,59.97,0.0,5.0,,,2005,아파트,중개거래,서울 성북구
2024,11215,광진구,10400,광장동,1,대지,0566,0000,청구,2024-02-07,92000,59.95,0.0,21.0,,,1996,아파트,중개거래,서울 송파구
2024,11680,강남구,10300,개포동,1,대지,1280,0000,래미안블레스티지,2024-02-07,199300,59.97,0.0,8.0,,,2019,아파트,중개거래,서울 강남구
2024,11290,성북구,10700,동소문동4가,1,대지,0118,0000,(118),2024-02-07,22500,23.14,36.17,2.0,,,2019,오피스텔,중개거래,서울 성북구
2024,11200,성동구,10900,금호동1가,1,대지,0001,0155,(1-155),2024-02-07,21200,58.32,18.51,-1.0,,20240304,1999,연립다세대,중개거래,서울 성동구
2024,11215,광진구,10100,중곡동,1,대지,0646,0017,동진쉐르빌A동,2024-02-07,48250,84.82,42.4,2.0,,,2002,연립다세대,중개거래,서울 광진구
2024,11710,송파구,10100,잠실동,1,대지,0200,0011,(200-11),2024-02-07,32500,29.02,20.0,2.0,,,2015,연립다세대,중개거래,서울 양천구
2024,11560,영등포구,11500,당산동5가,1,대지,0007,0002,유원제일2차,2024-02-07,144000,123.76,0.0,7.0,,,1984,아파트,중개거래,서울 영등포구
2024,11230,동대문구,10500,답십리동,1,대지,1013,0000,래미안미드카운티,2024-02-07,119800,84.99,0.0,11.0,,,2019,아파트,중개거래,서울 동대문구
2024,11500,강서구,10900,방화동,1,대지,0607,0002,모노4차,2024-02-07,44000,52.76,31.73,5.0,,,2017,연립다세대,중개거래,서울 강서구
2024,11170,용산구,13100,한남동,1,대지,0825,0000,한남파라곤,2024-02-07,160000,82.62,0.0,4.0,,,2011,아파트,중개거래,서울 용산구
2024,11110,종로구,18200,구기동,1,대지,0040,0000,동익빌라,2024-02-07,65350,84.84,103.15,3.0,,,1996,연립다세대,중개거래,서울 종로구
2024,11530,구로구,10200,구로동,1,대지,1272,0000,미래타워,2024-02-07,44000,59.94,0.0,16.0,,,2003,아파트,중개거래,서울 마포구
2024,11500,강서구,10600,내발산동,1,대지,0765,0000,우장산동문디이스트,2024-02-07,75452,74.03,0.0,1.0,,,2023,아파트,직거래,
2024,11560,영등포구,11200,당산동2가,1,대지,0164,0000,당산2가현대홈타운,2024-02-07,106000,82.77,0.0,17.0,,,1994,아파트,중개거래,서울 영등포구
2024,11560,영등포구,12400,문래동6가,1,대지,0038,0001,문래베어스타운,2024-02-07,93000,84.9,0.0,7.0,,,1997,아파트,중개거래,서울 영등포구
2024,11500,강서구,10600,내발산동,1,대지,0765,0000,우장산동문디이스트,2024-02-07,70994,66.0,0.0,3.0,,,2023,아파트,직거래,
2024,11110,종로구,11800,내수동,1,대지,0071,0000,경희궁의 아침 2단지,2024-02-07,28000,32.43,42.41,8.0,,,2004,오피스텔,중개거래,서울 종로구
2024,11560,영등포구,12100,문래동3가,1,대지,0077,0002,문래공원한신,2024-02-07,78000,58.96,0.0,12.0,,,1988,아파트,중개거래,서울 영등포구
2024,11170,용산구,13600,보광동,,,,,,2024-02-07,225000,101.78,100.0,0.0,,,1970,단독다가구,중개거래,서울 서초구
2024,11740,강동구,10300,상일동,1,대지,0514,0000,고덕롯데캐슬베네루체,2024-02-07,115000,84.15,0.0,2.0,,,2019,아파트,중개거래,서울 강동구
2024,11545,금천구,10300,시흥동,1,대지,1010,0000,벽산,2024-02-07,40800,59.94,0.0,15.0,,,2000,아파트,중개거래,서울 금천구
2024,11470,양천구,10100,신정동,1,대지,0334,0000,쌍용,2024-02-07,84000,84.63,0.0,2.0,,,1992,아파트,중개거래,서울 양천구
2024,11470,양천구,10200,목동,1,대지,0131,0062,건지하이츠빌라1차,2024-02-07,26500,47.48,40.0,1.0,,,1990,연립다세대,중개거래,서울 양천구
2024,11620,관악구,10100,봉천동,1,대지,1718,0000,벽산블루밍,2024-02-07,71000,59.99,0.0,7.0,,,2005,아파트,중개거래,서울 관악구
2024,11260,중랑구,10300,중화동,1,대지,0309,0014,위너스빌,2024-02-07,30000,44.33,25.0,2.0,,,2017,연립다세대,중개거래,서울 강북구
2024,11740,강동구,10300,상일동,1,대지,0514,0000,고덕롯데캐슬베네루체,2024-02-07,103700,59.98,0.0,11.0,,,2019,아파트,중개거래,서울 서초구
2024,11170,용산구,11900,효창동,1,대지,0274,0000,효창파크푸르지오,2024-02-07,162500,84.45,0.0,13.0,,,2010,아파트,중개거래,서울 용산구
2024,11680,강남구,10300,개포동,1,대지,0649,0000,경남1,2024-02-07,305000,123.28,0.0,9.0,,,1984,아파트,중개거래,서울 강남구
2024,11260,중랑구,10300,중화동,1,대지,0314,0001,태능에셈빌,2024-02-07,60000,84.84,0.0,4.0,,,2005,아파트,중개거래,서울 중랑구
2024,11440,마포구,10200,공덕동,1,대지,0475,0000,공덕푸르지오시티,2024-02-07,32000,36.69,46.97,13.0,,,2013,오피스텔,중개거래,서울 마포구
2024,11740,강동구,10900,천호동,1,대지,0047,0024,천호1차우림루미아트,2024-02-07,69000,84.69,0.0,4.0,,,2004,아파트,중개거래,서울 강동구
2024,11320,도봉구,10500,쌍문동,1,대지,0075,0003,경모더탑,2024-02-07,60000,75.54,42.0,4.0,,,2023,연립다세대,직거래,
2024,11590,동작구,10100,노량진동,1,대지,0325,0000,신동아리버파크,2024-02-07,101000,84.88,0.0,12.0,,,2001,아파트,중개거래,서울 동작구
2024,11350,노원구,10300,공릉동,1,대지,0743,0000,공릉동한보에센시티아파트,2024-02-07,48500,59.4,0.0,8.0,,,2000,아파트,중개거래,서울 노원구
2024,11410,서대문구,11700,연희동,,,,,,2024-02-07,210000,147.73,205.3,0.0,,,1968,단독다가구,중개거래,서울 서대문구
2024,11545,금천구,10300,시흥동,1,대지,1013,0000,관악산벽산타운5,2024-02-07,52200,84.97,0.0,1.0,,,2004,아파트,중개거래,서울 금천구
2024,11500,강서구,10300,화곡동,1,대지,1014,0030,시원아트빌가동,2024-02-07,28000,59.97,27.0,4.0,,,2002,연립다세대,중개거래,서울 강서구
2024,11215,광진구,10400,광장동,1,대지,0218,0001,극동2,2024-02-07,140000,75.55,0.0,6.0,,,1989,아파트,중개거래,서울 광진구
2024,11680,강남구,10300,개포동,1,대지,0185,0000,개포주공6단지,2024-02-07,256500,83.21,0.0,10.0,,20240305,1983,아파트,중개거래,서울 강남구
2024,11740,강동구,10600,둔촌동,1,대지,0518,0002,광남아파트101동,2024-02-07,69500,84.36,0.0,5.0,,,2004,아파트,중개거래,서울 강동구
2024,11470,양천구,10200,목동,1,대지,0907,0010,현대파리지앙,2024-02-07,20000,33.88,43.24,8.0,,,2004,오피스텔,중개거래,서울 양천구
2024,11530,구로구,10700,개봉동,1,대지,0170,0033,금석연립(170-33),2024-02-07,9740,53.61,124.0,2.0,,,1981,연립다세대,중개거래,서울 강남구
2024,11215,광진구,10500,자양동,1,대지,0645,0005,자양동현대,2024-02-07,119000,83.11,0.0,13.0,,,1993,아파트,중개거래,서울 광진구
2024,11620,관악구,10200,신림동,1,대지,1735,0000,관악산휴먼시아2단지,2024-02-07,80800,114.7,0.0,10.0,,,2008,아파트,중개거래,서울 관악구
2024,11680,강남구,10500,삼성동,1,대지,0158,0004,삼성역 두산위브센티움,2024-02-07,42000,41.44,55.27,9.0,,20240221,2003,오피스텔,중개거래,서울 강남구
2024,11530,구로구,10700,개봉동,1,대지,0170,0033,금석연립(170-33),2024-02-07,9190,53.61,124.0,1.0,,,1981,연립다세대,중개거래,서울 강남구
2024,11440,마포구,12000,서교동,,,,,,2024-02-07,285000,294.69,189.4,0.0,,,1990,단독다가구,중개거래,서울 마포구
2024,11545,금천구,10200,독산동,1,대지,1156,0000,금천 롯데캐슬 골드파크 4차,2024-02-07,32000,33.68,52.98,21.0,,,2019,오피스텔,중개거래,서울 금천구
2024,11170,용산구,11900,효창동,1,대지,0005,0024,에이스빌(5-24),2024-02-07,50500,50.37,28.03,3.0,,,2009,연립다세대,중개거래,서울 용산구
2024,11530,구로구,10700,개봉동,1,대지,0170,0033,금석연립(170-33),2024-02-07,9190,53.61,124.0,1.0,,,1981,연립다세대,중개거래,서울 강남구
2024,11710,송파구,10300,풍납동,1,대지,0509,0000,씨티극동1,2024-02-07,87500,59.95,0.0,7.0,,,1998,아파트,중개거래,서울 송파구
2024,11530,구로구,10700,개봉동,1,대지,0170,0033,금석연립(170-33),2024-02-07,9740,53.61,124.0,2.0,,,1981,연립다세대,중개거래,서울 강남구
2024,11500,강서구,10300,화곡동,1,대지,0400,0060,은하(400-60),2024-02-07,15500,43.82,0.0,5.0,,,2000,아파트,중개거래,서울 강서구
2024,11470,양천구,10200,목동,1,대지,0912,0000,목동신시가지5,2024-02-07,201000,93.18,0.0,1.0,,,1986,아파트,중개거래,서울 양천구
2024,11470,양천구,10100,신정동,1,대지,1327,0000,호반써밋목동,2024-02-07,127000,84.98,0.0,17.0,,,2022,아파트,중개거래,서울 양천구
2024,11470,양천구,10200,목동,1,대지,0904,0000,목동신시가지4,2024-02-07,195000,95.27,0.0,5.0,,,1986,아파트,중개거래,서울 양천구
2024,11680,강남구,10100,역삼동,1,대지,0701,0001,역삼아르누보씨티,2024-02-07,20500,27.84,36.83,8.0,,20240221,2008,오피스텔,중개거래,서울 강남구
2024,11470,양천구,10200,목동,1,대지,0901,0000,목동신시가지1,2024-02-07,198000,90.06,0.0,11.0,,,1985,아파트,중개거래,서울 양천구
2024,11440,마포구,10800,대흥동,1,대지,0012,0041,서희스타힐스,2024-02-07,17700,12.88,0.0,8.0,,,2014,아파트,중개거래,서울 마포구
2024,11620,관악구,10100,봉천동,1,대지,1706,0000,봉천우성,2024-02-07,64000,59.76,0.0,13.0,,,2000,아파트,중개거래,서울 관악구
2024,11440,마포구,10300,신공덕동,1,대지,0159,0000,신공덕래미안2차,2024-02-07,113500,84.73,0.0,6.0,,,2000,아파트,중개거래,서울 마포구
2024,11590,동작구,10900,신대방동,1,대지,0724,0000,보라매자이더포레스트,2024-02-07,120000,84.77,0.0,17.0,,,2021,아파트,직거래,
2024,11350,노원구,10300,공릉동,1,대지,0111,0000,화랑타운아파트,2024-02-07,77700,84.65,0.0,10.0,,,2000,아파트,중개거래,서울 노원구
2024,11650,서초구,10700,반포동,1,대지,0001,0001,래미안원베일리,2024-02-07,400000,84.98,0.0,5.0,,,2023,아파트,중개거래,서울 서초구
2024,11380,은평구,10300,불광동,1,대지,0171,0061,현대아파트,2024-02-07,57000,144.39,0.0,7.0,,,1993,아파트,중개거래,서울 강서구
2024,11200,성동구,11300,옥수동,1,대지,0561,0000,래미안옥수리버젠,2024-02-07,185000,84.73,0.0,12.0,,,2012,아파트,중개거래,서울 성동구
2024,11290,성북구,13800,장위동,1,대지,0219,0051,화이트하우스,2024-02-07,21900,28.8,19.0,3.0,,,2016,연립다세대,중개거래,서울 성북구
2024,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2024-02-07,116000,59.96,0.0,21.0,,,2016,아파트,중개거래,서울 강동구
2024,11590,동작구,10100,노량진동,,,,,,2024-02-07,110000,47.67,74.5,0.0,,,1985,단독다가구,중개거래,서울 동작구
2024,11650,서초구,10700,반포동,1,대지,0018,0001,래미안퍼스티지,2024-02-07,740000,198.22,0.0,5.0,,,2009,아파트,중개거래,서울 서초구
2024,11410,서대문구,11900,북가좌동,1,대지,0074,0090,하나블루힐스(74-90),2024-02-07,19600,29.9,20.0,2.0,,,2017,연립다세대,중개거래,서울 서대문구
2024,11740,강동구,10200,고덕동,1,대지,0688,0000,래미안힐스테이트고덕,2024-02-07,126300,59.35,0.0,10.0,,,2016,아파트,중개거래,서울 강동구
2024,11380,은평구,10500,구산동,1,대지,0010,0028,평화주택,2024-02-07,13000,34.47,25.0,1.0,,,1987,연립다세대,중개거래,서울 은평구
2024,11710,송파구,10600,삼전동,1,대지,0096,0006,로얄팰리스,2024-02-07,31800,28.53,17.0,3.0,,,2015,연립다세대,중개거래,서울 송파구
2024,11320,도봉구,10700,창동,1,대지,0038,0000,주공17단지,2024-02-07,33000,36.16,0.0,11.0,,,1989,아파트,중개거래,서울 도봉구
2024,11710,송파구,10600,삼전동,1,대지,0129,0001,레이크파크빌,2024-02-07,65800,71.47,42.83,3.0,,,2014,연립다세대,중개거래,서울 송파구
2024,11170,용산구,11100,청파동3가,1,대지,0080,0006,용산 다올 노블리움,2024-02-07,19900,18.09,24.71,9.0,,,2020,오피스텔,중개거래,서울 용산구
2024,11140,중구,16500,황학동,1,대지,2545,0000,롯데캐슬,2024-02-07,80000,59.94,0.0,30.0,,,2008,아파트,중개거래,서울 중구
2024,11350,노원구,10300,공릉동,1,대지,0758,0000,태릉해링턴플레이스,2024-02-07,91500,74.96,0.0,23.0,,,2022,아파트,중개거래,서울 노원구
2024,11680,강남구,10500,삼성동,1,대지,0107,0000,미켈란107,2024-02-07,190000,83.0,0.0,20.0,,,2003,아파트,중개거래,서울 강남구
2024,11140,중구,16200,신당동,1,대지,0846,0000,신당동파라다이스,2024-02-07,63000,59.9,0.0,6.0,,,2000,아파트,직거래,
2024,11170,용산구,12900,이촌동,1,대지,0301,0170,반도,2024-02-07,285000,136.21,0.0,9.0,,,1977,아파트,중개거래,서울 용산구
2024,11740,강동구,10800,성내동,1,대지,0194,0000,에스케이허브진,2024-02-07,58600,47.36,0.0,10.0,,,2004,아파트,중개거래,서울 강동구
2024,11305,강북구,10400,우이동,1,대지,0018,0040,북한산에버아트,2024-02-07,44500,44.37,23.0,6.0,,,2022,연립다세대,직거래,
2024,11350,노원구,10600,중계동,1,대지,0502,0001,중계그린1단지,2024-02-07,46900,44.1,0.0,12.0,,,1990,아파트,중개거래,서울 노원구
2024,11410,서대문구,11800,홍은동,1,대지,0464,0000,북한산더샵,2024-02-07,107500,84.83,0.0,20.0,,,2017,아파트,중개거래,서울 서대문구
2024,11530,구로구,11200,항동,1,대지,0236,0000,항동중흥에스클래스베르데카운티,2024-02-07,131000,147.98,0.0,4.0,,,2019,아파트,중개거래,서울 구로구
2024,11740,강동구,10700,암사동,1,대지,0414,0002,롯데캐슬퍼스트,2024-02-07,153500,111.22,0.0,23.0,,,2008,아파트,중개거래,서울 강동구
2024,11320,도봉구,10500,쌍문동,1,대지,0054,0000,현대1,2024-02-07,46500,70.3,0.0,12.0,,,1990,아파트,중개거래,
2024,11170,용산구,13000,이태원동,1,대지,0212,0030,루남산,2024-02-07,84000,39.49,45.0,5.0,,,2023,연립다세대,직거래,
2024,11200,성동구,11300,옥수동,1,대지,0250,0000,옥수삼성,2024-02-07,142000,84.82,0.0,8.0,,,1999,아파트,중개거래,서울 성동구
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2024-02-07,91000,27.68,0.0,4.0,,,2008,아파트,중개거래,서울 송파구
2024,11170,용산구,12900,이촌동,1,대지,0400,0000,현대한강,2024-02-07,178000,84.88,0.0,10.0,,,1997,아파트,중개거래,서울 용산구
2024,11710,송파구,10100,잠실동,1,대지,0022,0000,리센츠,2024-02-07,234500,84.99,0.0,23.0,,,2008,아파트,중개거래,서울 송파구
2024,11320,도봉구,10700,창동,1,대지,0360,0001,들꽃향기마을,2024-02-07,31000,56.26,34.57,5.0,,20240222,2015,연립다세대,직거래,
2024,11500,강서구,10500,마곡동,1,대지,0760,0000,마곡나루역보타닉푸르지오시티,2024-02-07,18700,22.2,31.65,12.0,,,2017,오피스텔,중개거래,서울 강서구
2024,11440,마포구,12000,서교동,1,대지,0247,0217,"서교하이츠A,B동",2024-02-07,23000,45.63,35.0,1.0,,,1986,연립다세대,중개거래,서울 마포구
2024,11500,강서구,10500,마곡동,1,대지,0784,0006,마곡대명투웨니퍼스트,2024-02-07,13300,17.96,26.31,4.0,,,2015,오피스텔,직거래,
2024,11380,은평구,10800,역촌동,1,대지,0017,0028,위산엘리시움,2024-02-07,49300,56.5,0.0,3.0,,,2015,아파트,중개거래,서울 은평구
2024,11500,강서구,10300,화곡동,1,대지,0784,0018,리치하우스,2024-02-07,32000,37.99,21.0,4.0,,,2016,연립다세대,직거래,
2024,11560,영등포구,13200,신길동,1,대지,1414,0000,신비빌대방B,2024-02-07,55000,29.28,20.93,5.0,,,2023,연립다세대,직거래,
2024,11140,중구,17100,중림동,1,대지,0355,0000,브라운스톤서울,2024-02-07,123000,107.96,150.58,34.0,,,2006,오피스텔,중개거래,서울 중구
2024,11350,노원구,10200,월계동,1,대지,0018,0000,한진한화그랑빌,2024-02-07,85000,84.97,0.0,9.0,,,2002,아파트,중개거래,서울 노원구
2024,11620,관악구,10100,봉천동,1,대지,0867,0012,프라비다2,2024-02-07,29500,31.9,0.0,10.0,,,2013,아파트,중개거래,서울 관악구
2024,11500,강서구,10300,화곡동,1,대지,0046,0035,한솔,2024-02-07,21900,58.53,0.0,3.0,,,2006,아파트,중개거래,서울 강서구
2024,11305,강북구,10100,미아동,1,대지,0791,1487,한솔그린빌(791-1487),2024-02-07,23500,59.52,36.21,1.0,,,2008,연립다세대,중개거래,서울 강북구
2024,11680,강남구,10100,역삼동,1,대지,0706,0020,한화진넥스빌,2024-02-07,30000,39.2,0.0,17.0,,,2001,아파트,중개거래,서울 서초구
2024,11260,중랑구,10400,묵동,1,대지,0240,0071,아델하임,2024-02-07,29300,35.95,21.06,3.0,,,2016,연립다세대,중개거래,서울 강북구
2024,11680,강남구,10600,대치동,1,대지,0511,0000,한보미도맨션2,2024-02-07,358000,126.33,0.0,8.0,,,1985,아파트,중개거래,서울 강남구
2024,11500,강서구,10200,등촌동,1,대지,0714,0000,코오롱하늘채,2024-02-07,67000,59.95,0.0,13.0,,,2003,아파트,중개거래,서울 강서구
2024,11680,강남구,10300,개포동,1,대지,0012,0000,성원대치2단지일반분양(11개동),2024-02-07,135000,49.86,0.0,4.0,,,1992,아파트,중개거래,서울 강남구
2024,11200,성동구,10500,마장동,1,대지,0784,0000,세림,2024-02-07,69000,40.86,0.0,5.0,,20240403,1986,아파트,중개거래,서울 성동구
2024,11650,서초구,10200,양재동,1,대지,0160,0002,우성KBS(113동),2024-02-07,133500,84.69,0.0,2.0,,,1996,아파트,중개거래,서울 서초구
2024,11380,은평구,10400,갈현동,1,대지,0545,0000,코오롱하늘채,2024-02-07,65000,84.95,0.0,9.0,,,2003,아파트,중개거래,서울 은평구
2024,11230,동대문구,11000,이문동,1,대지,0054,0000,현대,2024-02-07,60500,59.92,0.0,11.0,,,2000,아파트,중개거래,서울 동대문구
2024,11710,송파구,10700,가락동,1,대지,0913,0000,헬리오시티,2024-02-07,203000,84.98,0.0,28.0,,,2018,아파트,중개거래,서울 송파구
2024,11500,강서구,10300,화곡동,1,대지,0400,0060,은하(400-60),2024-02-07,15500,43.82,0.0,5.0,,,2000,아파트,중개거래,서울 강서구
2024,11380,은평구,10900,신사동,1,대지,0300,0000,삼익빌라(300-0),2024-02-07,30250,88.96,66.0,2.0,,,1984,연립다세대,중개거래,서울 은평구
2024,11320,도봉구,10700,창동,1,대지,0347,0000,창동주공3단지(해등마을),2024-02-07,37000,41.3,0.0,14.0,,,1990,아파트,중개거래,서울 도봉구
